121,83,7,0,95,101,16,0,0,114,11,3,15,127,15,0,139,3632,462,75,49,4220,113,25,134,4351,260,3,4619,885,111,18,17,1030,26,14,40,1074,177,0,1246,8,0,0,0,11,0,0,0,11,3,5,15,4529,578,92,63,5255,141,36,180,5436,441,10,5886,950,114,5,3,1080,33,4,43,1122,94,0,1222,852,154,10,7,1028,16,7,26,1052,94,0,1145,19,9,13,0,40,0,0,0,40,3,0,39,6,0,0,15,21,0,0,0,21,3,0,29,1826,277,33,29,2168,51,12,72,2232,192,0,2430,17,0,0,0,16,5,0,5,23,3,0,24,26,8,3,0,32,11,0,11,42,3,0,50,44,9,3,0,53,15,0,15,69,9,0,73,1873,288,32,29,2217,68,12,86,2302,204,0,2501,435,106,6,7,554,15,7,22,577,122,0,702,3,0,0,0,4,0,0,0,4,0,3,9,2310,392,43,36
122,41,3,0,43,47,0,0,0,51,8,3,11,64,4,0,70,1960,248,30,21,2264,46,9,55,2320,122,0,2444,330,41,7,3,388,15,0,15,394,67,0,463,0,0,0,0,3,0,0,0,3,0,3,6,2291,295,39,24,2648,60,9,69,2719,189,7,2914,409,53,3,0,469,4,3,8,480,29,0,507,437,113,7,6,556,9,0,13,570,37,0,607,7,0,7,0,20,0,0,0,20,0,0,20,6,0,0,4,12,0,0,0,12,0,0,12,865,169,16,14,1063,19,7,19,1080,63,0,1144,3,0,0,0,4,4,0,4,9,0,0,9,9,0,0,0,12,0,3,3,15,0,0,11,13,0,0,0,12,4,3,3,23,0,0,23,876,170,17,14,1077,19,11,29,1103,60,0,1165,133,36,0,0,172,5,3,11,184,52,3,235,0,0,0,0,0,0,0,0,0,0,0,0,1009,207,18,17
123,48,0,0,53,65,3,0,5,75,5,3,8,81,4,0,87,1738,162,26,41,1968,38,9,48,2017,133,0,2150,373,88,4,15,479,11,5,17,494,144,3,647,3,0,0,0,5,0,0,0,3,0,4,9,2112,249,32,51,2449,49,18,68,2519,281,6,2809,467,44,11,3,523,5,0,10,532,42,0,576,317,50,7,5,376,7,3,6,390,32,0,421,21,4,9,0,30,0,0,0,30,4,0,34,3,0,0,9,21,0,0,0,22,0,0,17,805,100,20,21,952,12,8,16,968,76,0,1044,18,0,0,0,19,3,0,5,22,4,0,27,16,3,0,0,16,0,0,0,20,0,0,18,32,3,0,0,39,3,3,3,40,4,0,44,837,108,20,21,987,16,7,20,1007,82,3,1087,173,38,12,5,217,8,3,13,233,91,0,322,0,0,0,0,0,0,0,0,0,3,4,9,1010,143,31,24
124,33,7,0,39,48,7,0,0,57,3,0,3,58,7,0,73,1797,189,25,29,2035,33,10,40,2075,138,0,2214,329,41,8,6,383,12,3,20,402,101,3,510,0,0,0,3,3,0,0,0,3,0,3,6,2129,229,29,34,2420,48,13,58,2481,238,8,2728,435,47,7,0,486,7,3,14,502,51,0,545,326,46,3,7,375,4,0,3,384,33,0,415,14,4,5,0,25,0,0,0,25,3,0,22,9,3,0,10,19,0,0,0,19,0,0,17,781,94,15,14,901,11,8,20,924,88,0,1008,6,0,0,0,6,0,0,0,9,0,0,10,3,3,0,0,7,0,0,0,7,0,0,7,9,3,0,0,17,0,0,0,14,0,0,16,793,97,15,14,921,12,8,22,935,89,0,1024,142,26,3,0,169,12,0,12,182,54,0,234,0,0,0,0,0,0,0,0,0,0,0,3,931,124,17,16
125,112,27,0,137,99,46,0,3,149,25,19,45,192,50,0,242,2704,511,38,86,3342,109,52,165,3507,310,8,3823,1020,370,21,67,1477,58,35,92,1573,658,6,2231,3,0,0,6,11,0,0,0,11,4,16,30,3727,884,58,167,4835,170,86,260,5089,968,28,6092,791,102,9,5,906,24,10,34,943,105,0,1049,440,159,12,6,607,24,3,27,637,77,0,717,10,6,7,0,26,0,0,0,29,0,0,26,15,3,0,17,36,0,0,0,37,3,3,46,1253,267,22,32,1576,44,16,63,1634,192,4,1833,16,7,0,0,28,13,0,11,42,8,0,44,25,16,0,0,48,3,5,5,50,4,0,56,46,27,0,0,71,18,3,22,93,10,0,103,1294,290,22,37,1645,66,17,84,1730,200,4,1938,492,154,6,33,689,23,17,39,727,402,0,1128,0,0,0,3,12,0,0,0,12,0,12,24,1785,446,32,74
126,51,9,0,59,49,12,0,0,56,10,3,10,72,5,0,75,1777,239,22,17,2049,56,17,74,2121,124,0,2246,352,59,7,9,431,15,7,23,454,110,0,567,0,0,0,0,3,0,0,0,3,0,3,4,2126,297,34,23,2484,76,22,93,2582,233,4,2817,492,54,3,3,555,19,4,24,578,52,0,624,373,94,4,0,473,14,9,19,499,38,0,533,6,3,5,0,14,0,0,0,14,5,0,23,0,0,0,21,21,0,0,0,21,0,0,25,880,148,18,21,1066,33,9,45,1112,93,0,1201,11,0,4,0,15,3,0,3,16,0,0,17,10,3,0,0,10,6,3,7,19,5,0,24,18,3,0,0,23,11,3,8,35,8,0,42,896,157,17,21,1093,41,13,51,1148,96,0,1247,190,39,3,0,237,7,4,9,250,68,0,313,0,0,0,0,0,0,0,0,0,0,3,5,1094,195,20,24
127,133,34,0,160,95,56,0,8,166,31,32,56,225,58,0,279,2809,521,55,97,3477,113,61,172,3645,382,7,4038,1073,355,29,68,1525,73,45,121,1647,1025,10,2680,0,0,0,9,12,0,0,0,12,0,22,35,3880,879,86,169,5014,189,106,294,5302,1409,44,6757,905,90,8,10,1004,21,4,26,1025,105,0,1132,437,122,4,4,565,16,11,28,595,83,0,680,20,7,15,0,39,0,0,0,39,3,0,41,16,0,0,20,37,0,0,0,42,8,0,44,1378,213,26,34,1648,38,12,50,1701,199,0,1906,14,10,0,0,31,9,0,10,37,13,0,46,26,24,0,0,52,5,23,26,75,19,0,90,44,35,0,0,76,13,24,29,112,35,0,142,1421,247,26,36,1724,46,33,86,1811,233,0,2043,511,166,13,35,723,44,29,71,793,696,0,1489,0,0,0,5,5,0,0,0,5,0,7,16,1940,412,39,69
128,21,5,0,23,25,9,4,0,32,0,0,0,36,3,0,35,2074,221,45,31,2370,21,13,30,2397,104,7,2501,316,39,10,7,372,4,0,4,377,57,0,433,0,0,0,5,5,0,0,0,5,0,3,8,2389,264,48,43,2744,21,13,33,2773,160,9,2945,471,41,8,3,530,4,4,7,539,44,0,587,484,56,13,5,566,7,0,7,573,37,0,610,11,0,7,3,20,0,3,3,24,0,0,29,8,0,0,9,10,0,0,0,10,0,0,10,980,103,24,20,1127,19,3,19,1145,89,0,1230,4,0,0,0,4,0,0,0,4,0,0,3,4,0,0,0,12,0,0,0,12,3,0,9,7,0,0,0,15,0,0,0,15,0,0,16,987,105,27,20,1139,19,3,19,1160,88,0,1245,135,27,5,0,167,0,0,3,166,52,0,220,0,0,0,3,3,0,0,0,3,0,3,3,1123,130,33,25
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,8,0,0,14,15,0,0,0,14,3,0,4,22,3,0,19,698,73,13,8,797,9,0,9,809,44,0,852,104,20,8,0,134,3,0,3,135,45,0,183,0,0,0,0,3,0,0,0,3,0,0,3,801,94,18,10,934,16,0,12,944,88,3,1040,93,18,3,0,116,0,3,3,118,18,3,133,122,26,5,0,153,0,0,0,153,7,0,159,4,0,0,0,9,0,0,0,9,0,0,9,0,0,0,3,3,0,0,0,3,0,0,3,215,47,11,3,273,0,3,3,279,28,3,309,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,4,0,0,4,223,47,11,3,285,0,3,3,284,28,3,316,26,6,4,0,36,0,0,0,40,15,0,51,0,0,0,0,0,0,0,0,0,0,0,0,251,51,14,3
202,15,3,0,16,15,0,0,0,21,0,0,0,17,3,0,23,642,105,15,18,777,10,0,10,781,56,3,838,101,17,7,5,126,0,0,6,130,51,0,177,3,0,0,0,3,0,0,0,3,0,0,7,739,123,22,22,906,13,0,13,919,101,0,1024,89,6,0,0,100,5,0,5,100,0,0,102,96,24,5,0,123,0,0,0,129,6,0,133,0,0,4,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,189,32,9,5,230,5,0,5,234,12,0,247,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,6,191,32,9,5,238,3,0,3,238,13,0,253,24,7,0,3,28,0,0,3,33,11,0,47,0,0,0,0,0,0,0,0,0,0,0,0,217,39,6,11
203,36,0,0,38,45,5,3,0,58,7,3,9,70,3,0,72,1614,227,48,29,1920,33,5,35,1958,96,5,2063,249,50,8,12,320,10,0,16,334,87,0,416,0,0,0,0,4,0,0,0,4,0,3,5,1872,272,59,43,2244,46,9,52,2292,181,12,2485,267,30,8,0,302,5,0,4,305,32,0,339,345,64,3,0,412,0,0,3,413,29,0,442,11,0,9,4,29,0,0,0,29,3,0,30,3,0,0,3,9,0,0,0,9,0,0,9,627,94,19,12,754,8,0,5,758,63,3,824,8,0,0,0,7,0,0,0,7,0,0,7,9,4,0,0,13,4,0,4,15,0,0,15,14,3,0,0,21,4,0,4,23,0,0,23,643,100,19,15,774,8,0,7,783,63,3,848,99,25,4,3,133,4,3,7,139,50,0,191,0,0,0,0,0,0,0,0,0,0,0,3,742,121,28,17
204,10,4,0,8,14,0,0,0,15,3,0,4,17,3,0,20,562,71,12,11,652,10,0,12,666,30,0,697,79,13,3,0,94,0,0,4,104,22,0,121,0,0,0,0,0,0,0,0,3,0,0,6,639,80,11,11,752,12,3,19,766,55,3,829,70,9,0,0,78,0,0,0,79,13,0,88,50,12,4,0,63,0,0,3,63,3,0,65,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,117,25,4,0,147,3,0,4,147,15,0,160,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,4,0,0,4,5,0,0,0,5,0,0,0,5,0,0,5,124,25,4,0,154,3,0,4,157,15,0,165,17,3,0,0,21,0,0,0,18,14,0,35,3,0,0,0,3,0,0,0,3,0,0,3,140,27,4,0
205,18,0,0,18,27,9,0,0,28,3,0,3,32,0,0,32,922,131,34,15,1108,20,0,25,1133,68,3,1204,166,31,4,3,206,8,5,11,210,57,0,266,0,0,0,0,3,0,0,0,3,0,8,6,1089,162,41,21,1314,24,5,36,1348,124,8,1478,108,12,0,0,121,3,0,3,122,8,0,135,137,17,0,3,155,0,0,3,160,18,0,178,3,0,0,0,4,0,0,0,4,3,0,12,4,0,0,4,4,0,0,0,5,0,0,5,251,33,6,8,289,3,0,4,300,24,0,323,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,6,0,0,0,6,0,0,6,5,3,0,0,8,0,0,0,8,0,0,8,257,33,6,8,299,3,0,4,308,24,0,336,34,9,3,0,44,3,0,8,47,15,3,66,0,0,0,0,0,0,0,0,0,0,0,0,286,42,6,9
206,54,10,0,62,67,18,0,7,86,9,3,17,104,10,0,112,2475,337,34,47,2894,52,15,68,2960,219,4,3189,465,86,9,13,570,23,12,35,607,189,3,802,3,0,0,0,3,0,0,0,3,0,6,9,2947,418,42,60,3471,79,20,98,3576,415,14,4001,613,89,4,6,718,18,6,22,741,57,0,803,573,129,8,4,711,10,3,9,727,72,0,796,16,3,6,0,29,0,0,0,29,3,0,28,9,0,0,15,29,0,0,0,24,5,0,35,1211,224,23,21,1486,24,9,37,1514,141,3,1658,9,4,0,0,9,4,0,4,12,0,0,15,15,3,0,0,13,3,3,9,25,3,0,28,22,3,0,0,23,5,3,7,34,5,0,39,1236,227,23,27,1511,33,11,44,1551,144,0,1696,278,69,7,4,357,8,7,13,372,145,3,521,0,0,0,4,0,0,0,0,0,0,3,4,1512,296,30,31
207,92,13,0,104,108,11,0,0,122,23,6,32,158,15,3,171,4073,589,48,51,4760,139,34,172,4935,295,12,5244,854,138,13,18,1019,22,10,33,1053,219,0,1278,10,0,0,0,13,0,0,0,13,3,10,21,4934,725,62,67,5796,160,40,206,6000,521,17,6541,952,121,6,11,1093,31,4,29,1126,96,0,1220,1120,226,18,8,1368,41,13,52,1421,80,3,1504,32,9,20,0,54,0,0,0,54,15,0,70,13,3,0,14,35,3,0,3,34,5,0,41,2117,357,40,39,2555,69,17,89,2643,190,3,2836,17,0,0,0,17,9,0,9,30,0,0,29,40,5,0,0,46,8,3,11,56,3,0,56,58,6,0,0,62,10,3,19,79,8,0,88,2170,370,43,39,2618,82,18,101,2722,198,5,2927,519,95,11,3,627,23,3,27,649,205,0,859,0,0,0,0,0,0,0,0,0,0,4,6,2690,459,54,40
208,79,3,0,82,93,12,3,0,109,10,5,16,129,6,0,133,3938,469,61,72,4539,108,21,129,4664,214,5,4889,707,90,17,16,832,24,3,30,865,130,0,989,0,3,0,4,8,0,0,0,8,0,4,12,4647,561,80,92,5378,132,22,153,5538,344,14,5890,962,115,9,9,1098,33,5,37,1135,65,0,1201,1034,169,17,7,1231,20,7,29,1262,84,0,1347,21,5,17,0,41,0,0,0,40,0,0,46,16,0,0,7,24,0,0,0,27,3,0,29,2034,297,44,22,2393,52,11,64,2464,152,0,2620,17,0,0,0,19,5,0,7,21,4,0,27,23,3,0,0,24,0,4,3,31,3,0,29,34,3,0,0,44,8,3,8,55,4,0,60,2069,298,44,22,2441,58,14,78,2517,161,0,2672,364,58,13,7,430,8,7,10,441,150,3,594,0,0,0,3,4,0,0,0,4,0,0,7,2429,357,54,35
209,88,8,0,99,121,26,0,7,146,25,10,34,178,10,0,190,4016,497,54,77,4654,117,21,141,4789,288,4,5083,810,167,25,26,1029,32,14,49,1072,360,3,1437,4,0,0,9,13,0,0,0,14,0,16,28,4833,668,77,116,5694,153,37,185,5881,643,26,6553,867,114,9,3,995,14,3,19,1020,92,0,1110,937,150,9,11,1107,25,3,26,1138,80,0,1220,30,3,12,0,36,0,0,0,43,5,0,43,15,0,0,18,38,0,0,0,38,5,0,41,1846,269,35,29,2184,37,13,45,2232,189,0,2419,19,4,0,0,27,9,0,9,38,3,0,41,20,8,0,0,26,0,3,3,33,0,0,33,41,10,0,0,53,12,5,15,64,3,0,72,1886,283,35,34,2234,45,15,63,2296,191,0,2482,393,79,12,17,506,24,3,27,534,250,0,783,0,0,0,0,5,0,0,0,5,0,9,11,2289,362,48,50
210,87,16,0,105,76,27,0,3,113,24,10,34,149,18,3,175,2573,356,45,77,3054,102,26,129,3186,256,8,3442,759,180,8,37,982,53,33,82,1070,581,5,1659,7,0,0,8,14,0,0,0,14,0,15,28,3340,535,61,116,4051,156,54,213,4261,837,29,5128,602,60,6,7,677,27,7,25,702,54,0,758,560,99,8,3,675,11,3,18,691,63,0,751,20,0,0,0,21,0,0,0,21,3,0,31,16,0,0,8,27,0,0,0,27,3,0,31,1192,167,15,26,1396,41,12,50,1442,122,0,1571,18,5,0,0,21,8,0,7,32,5,0,40,16,7,0,5,28,3,3,9,40,8,0,40,32,9,0,3,52,11,3,16,71,11,0,80,1227,175,15,30,1444,51,15,65,1511,133,0,1649,368,84,4,22,481,20,11,32,513,396,5,919,3,0,0,3,4,0,0,0,8,0,10,19,1589,259,25,55
211,105,13,0,120,118,20,0,3,142,21,3,21,160,19,0,183,4760,567,94,70,5492,108,30,144,5635,320,7,5959,838,139,12,16,1007,33,10,44,1047,231,0,1280,6,0,0,12,19,0,0,0,15,0,11,33,5599,708,105,93,6511,144,38,183,6698,551,15,7266,987,109,21,3,1121,25,0,24,1152,104,0,1251,1137,168,10,10,1329,17,6,26,1354,78,0,1432,31,4,13,0,54,0,0,0,54,5,0,61,15,3,0,18,35,3,0,3,39,6,0,44,2172,284,51,32,2540,44,9,50,2592,197,3,2793,20,4,0,0,31,3,0,3,36,8,0,37,30,4,0,0,32,0,3,0,38,5,0,41,50,9,0,0,67,8,3,9,72,15,0,84,2218,296,54,32,2606,50,8,59,2664,207,3,2871,434,89,14,14,545,11,5,19,568,163,0,729,0,0,0,0,3,0,0,0,3,0,8,9,2655,384,62,45
212,211,23,0,237,226,60,3,5,302,73,15,89,384,52,0,435,5834,964,95,115,7006,256,57,305,7319,503,7,7824,1583,367,35,58,2048,66,31,104,2143,788,3,2943,8,3,0,13,21,0,0,0,21,3,22,45,7428,1332,132,183,9077,321,87,408,9481,1291,35,10811,1475,209,8,12,1704,48,19,69,1769,171,3,1947,1138,264,24,9,1432,28,9,40,1474,145,3,1619,35,7,24,0,71,3,3,4,78,12,0,90,22,4,0,27,51,4,0,3,52,9,0,62,2668,481,61,50,3258,85,33,113,3373,337,6,3710,41,12,0,0,54,20,0,23,77,14,0,90,59,14,0,0,67,6,11,17,85,12,0,92,98,27,0,0,126,23,7,37,161,18,0,179,2764,505,66,50,3385,112,42,149,3532,358,6,3895,747,169,14,35,970,35,12,50,1023,544,3,1568,3,0,0,0,9,0,0,0,9,0,9,15,3511,682,77,88
213,191,31,0,224,206,66,7,3,281,49,18,66,347,55,0,400,4733,747,89,93,5662,203,42,247,5912,465,12,6384,1260,282,31,53,1622,75,29,104,1720,632,8,2360,6,4,0,9,22,0,0,0,22,4,22,48,5998,1025,122,161,7304,277,70,352,7655,1099,48,8800,1181,133,10,10,1337,40,3,40,1379,105,3,1485,895,209,14,3,1128,41,7,50,1175,116,3,1292,38,4,10,0,51,0,0,0,51,5,0,60,18,3,0,27,48,0,0,0,50,4,3,57,2129,352,36,45,2562,83,12,96,2652,233,9,2899,39,13,0,3,53,24,0,28,79,10,0,91,42,23,0,0,63,8,11,20,83,10,0,90,80,35,0,4,112,30,11,47,158,24,0,182,2205,390,33,45,2674,115,26,141,2817,261,9,3078,584,124,22,21,754,40,20,60,807,387,0,1194,5,3,0,4,17,0,0,0,21,4,10,35,2797,517,56,71
214,28,5,0,35,34,3,0,3,39,3,0,7,45,9,0,52,1605,181,31,19,1836,23,9,31,1868,103,3,1970,283,31,6,3,323,3,0,3,329,76,0,406,3,0,0,0,0,0,0,0,0,0,5,4,1891,210,38,23,2167,28,9,32,2203,177,7,2381,284,35,3,0,318,3,0,3,327,25,0,349,346,62,4,3,410,7,4,10,419,22,0,450,13,0,3,0,12,0,0,0,12,4,0,14,3,0,0,6,4,0,0,0,4,0,0,4,640,92,11,8,750,10,4,12,770,54,0,820,4,0,0,0,10,0,0,0,10,0,0,10,3,3,0,0,6,0,0,0,6,3,0,11,13,3,0,3,17,0,0,0,17,3,0,20,652,95,11,7,770,10,4,12,782,58,0,840,130,20,4,3,153,3,4,9,157,49,0,210,0,0,0,0,0,0,0,0,0,0,0,0,778,113,18,10
215,3,0,0,4,6,0,0,0,6,4,0,3,14,3,0,17,441,57,11,10,516,9,0,14,529,34,3,573,52,14,0,3,66,5,0,3,70,31,0,106,0,0,0,0,4,0,0,0,4,0,0,3,490,78,14,13,589,10,3,17,605,73,3,678,40,0,0,0,47,0,0,0,48,3,0,49,51,11,3,0,62,0,0,3,63,3,0,66,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,7,0,0,7,98,7,4,3,112,3,0,4,117,7,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,7,4,3,114,3,0,4,117,7,0,123,6,3,0,0,9,0,0,0,13,9,0,24,0,0,0,0,0,0,0,0,0,0,0,0,104,11,4,3
216,4,0,0,4,6,3,0,3,15,0,0,3,17,3,0,18,493,65,18,7,580,10,3,9,592,26,0,625,61,21,3,3,86,3,3,4,87,65,0,152,5,0,0,0,4,0,0,0,4,0,0,7,556,82,24,9,674,11,6,16,684,97,7,781,46,6,0,0,46,0,3,4,49,4,0,55,43,3,3,0,48,0,0,0,48,4,0,50,0,0,3,0,5,0,0,0,5,0,0,5,3,0,0,0,3,0,0,0,3,0,0,3,85,11,9,0,102,0,3,4,105,9,0,116,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,8,86,11,5,0,106,4,3,4,114,8,0,126,9,7,0,0,14,0,0,0,21,19,0,36,0,0,0,0,0,0,0,0,0,0,0,0,100,18,5,0
